experiment n.,Input transform,Output transform,Reconstruction Loss,Latent Space,Bioma Autoencoder,Domain Autoencoder,Activation Encoder,Activation Decoder,Activation Latent,CV folds,Epochs,Batch Size,Learning Rate Scheduler,Learning Rate,Optimizer,best_lost_epoch,loss,loss_min,loss_max,bioma_loss,bioma_loss_min,bioma_loss_max,domain_loss,domain_loss_min,domain_loss_max,latent_loss,latent_loss_min,latent_loss_max,bioma_mse,bioma_mse_min,bioma_mse_max,bioma_mae,bioma_mae_min,bioma_mae_max,bioma_mape,bioma_mape_min,bioma_mape_max,bioma_BrayCurtis,bioma_BrayCurtis_min,bioma_BrayCurtis_max,bioma_pearson_corr,bioma_pearson_corr_min,bioma_pearson_corr_max,bioma_jensen_shannon_divergence,bioma_jensen_shannon_divergence_min,bioma_jensen_shannon_divergence_max,domain_mse,domain_mse_min,domain_mse_max,domain_mae,domain_mae_min,domain_mae_max,domain_mape,domain_mape_min,domain_mape_max,domain_BrayCurtis,domain_BrayCurtis_min,domain_BrayCurtis_max,domain_pearson_corr,domain_pearson_corr_min,domain_pearson_corr_max,domain_jensen_shannon_divergence,domain_jensen_shannon_divergence_min,domain_jensen_shannon_divergence_max,latent_mae,latent_mae_min,latent_mae_max
71,none,ReLU,MeanSquaredError,100,b -> 100 -> b,d -> 100 -> b,relu,relu,relu,5,100,128,"lr=0.01,k=0.92",0.01,Adam,99,302939.2290178571,247589.68973214287,393465.29910714284,5233.43994140625,4158.740234375,7824.44970703125,297341.59375,243100.25,387510.15625,364.1648864746094,303.7095642089844,499.979736328125,5192.94970703125,3878.384521484375,8032.41650390625,15.389460563659668,12.86972427368164,16.60591697692871,2804.60546875,2274.853271484375,3916.300048828125,0.5531851053237915,0.4246593415737152,0.603610634803772,0.7964950203895569,0.7436524629592896,0.8979886770248413,2.8148653507232666,1.934497356414795,3.232642412185669,296281.28125,242760.828125,380515.84375,35.60066604614258,34.233394622802734,37.108829498291016,4081.108154296875,2614.357421875,5138.45849609375,0.6252819895744324,0.5838598012924194,0.6468449831008911,0.5491043925285339,0.5390732884407043,0.5641971230506897,3.2466232776641846,2.6240243911743164,3.547152280807495,363.7679748535156,303.7659606933594,500.85174560546875
72,none,ReLU,MeanSquaredError,10,b -> 512 -> 256 -> 10 -> 256 -> 512 -> b,d -> 32 -> 16 -> 10 -> 256 -> 512 -> b,sigmoid,sigmoid,sigmoid,5,100,128,"lr=0.01,k=0.92",0.01,Adam,99,765381.2839285715,645522.6830357143,937605.8125,382690.65625,322761.34375,468802.9375,382690.65625,322761.34375,468802.9375,9.524996858090162e-05,6.2831850300426595e-06,0.00019490894919726998,381009.0,320064.71875,459615.46875,33.81986618041992,31.682008743286133,36.18666076660156,13912.8046875,11272.580078125,16550.048828125,0.6309829354286194,0.5806114673614502,0.6989803314208984,0.4179251194000244,0.22678199410438538,0.5443973541259766,3.2748687267303467,2.35410475730896,4.4876604080200195,381009.0,320064.71875,459615.46875,33.81986618041992,31.682008743286133,36.18666076660156,13912.8046875,11272.580078125,16550.048828125,0.6309829354286194,0.5806114673614502,0.6989803314208984,0.4179251194000244,0.22678199410438538,0.5443973541259766,3.2748687267303467,2.35410475730896,4.4876604080200195,9.524710185360163e-05,6.268846391321858e-06,0.0001949089637491852
73,none,ReLU,MeanSquaredError,10,b -> 256 -> 10 -> 256 -> b,d -> 16 -> 10 -> 256 -> b,sigmoid,sigmoid,sigmoid,5,100,128,"lr=0.01,k=0.92",0.01,Adam,99,766759.0946428571,618835.7767857143,947294.6339285715,383314.46875,309417.90625,473646.34375,383444.4375,309417.90625,473648.15625,0.18455462157726288,0.0007361405296251178,0.46194031834602356,381723.0,307130.3125,464419.625,33.492042541503906,32.487056732177734,35.22514343261719,13158.3935546875,10053.5703125,16538.49609375,0.6379314661026001,0.5979998707771301,0.6930733919143677,0.4601213037967682,0.24196375906467438,0.5239681005477905,3.117805004119873,2.549837350845337,4.440669059753418,381855.1875,307130.3125,464421.1875,33.81975555419922,32.487056732177734,35.226318359375,13253.53125,10053.5703125,17080.716796875,0.6387101411819458,0.5979998707771301,0.6964876055717468,0.45933619141578674,0.23818033933639526,0.5238261818885803,3.1227054595947266,2.549837350845337,4.463234901428223,0.1845424920320511,0.0007096796180121601,0.46226540207862854
74,none,ReLU,MeanSquaredError,10,b -> 10 -> b,d -> 10 -> b,sigmoid,sigmoid,sigmoid,5,100,128,"lr=0.01,k=0.92",0.01,Adam,99,831490.3669642856,703852.90625,1054030.982142857,415904.09375,352047.09375,527365.125,415586.15625,351805.6875,526665.5625,0.11901357024908066,0.02103915438055992,0.22135746479034424,414144.875,349555.0,517431.03125,32.36396026611328,31.18304443359375,33.80145263671875,22387.47265625,20704.806640625,23986.751953125,0.6108275055885315,0.5997088551521301,0.6302875280380249,0.3576759099960327,0.2997320592403412,0.37486353516578674,2.0702452659606934,1.949441909790039,2.152256488800049,413827.5625,349313.59375,516735.21875,32.80862045288086,31.613027572631836,34.493282318115234,21976.83203125,20301.1484375,23986.482421875,0.6087217926979065,0.5981032848358154,0.6302920579910278,0.3610779345035553,0.2996937930583954,0.38232913613319397,2.053572654724121,1.9148321151733398,2.139540672302246,0.11838936805725098,0.019758235663175583,0.22053851187229156
75,none,ReLU,MeanSquaredError,50,b -> 512 -> 256 -> 50 -> 256 -> 512 -> b,d -> 32 -> 16 -> 50 -> 256 -> 512 -> b,sigmoid,sigmoid,sigmoid,5,100,128,"lr=0.01,k=0.92",0.01,Adam,99,764585.1098214287,643924.1785714285,937923.9285714285,382292.5625,321962.09375,468961.96875,382292.5625,321962.09375,468961.96875,0.0001809926179703325,7.392196948785568e-06,0.00036934210220351815,380608.3125,319264.96875,459771.71875,33.819271087646484,31.72181510925293,36.18935012817383,13920.759765625,11220.6962890625,16695.71484375,0.6292513608932495,0.5805075168609619,0.6979802250862122,0.4213887155056,0.22763699293136597,0.544124186038971,3.2584850788116455,2.3435490131378174,4.47402811050415,380608.3125,319264.96875,459771.71875,33.819271087646484,31.72181510925293,36.18935012817383,13920.759765625,11220.6962890625,16695.71484375,0.6292513608932495,0.5805075168609619,0.6979802250862122,0.4213887155056,0.22763699293136597,0.544124186038971,3.2584850788116455,2.3435490131378174,4.47402811050415,0.0001809818932088092,7.341914169955999e-06,0.00036934210220351815
76,none,ReLU,MeanSquaredError,50,b -> 256 -> 50 -> 256 -> b,d -> 16 -> 50 -> 256 -> b,sigmoid,sigmoid,sigmoid,5,100,128,"lr=0.01,k=0.92",0.01,Adam,99,767702.2919642858,619547.5223214285,948434.5535714285,383851.125,309773.75,474217.28125,383851.125,309773.75,474217.28125,0.00927907507866621,0.0003256493073422462,0.020349012687802315,382256.71875,307482.5,464973.71875,33.7625732421875,32.46310043334961,35.279415130615234,14005.0185546875,11027.3662109375,17721.47265625,0.6301938891410828,0.5851465463638306,0.7290747761726379,0.4568115770816803,0.19721484184265137,0.5292231440544128,2.9801368713378906,2.3932387828826904,4.783915042877197,382256.71875,307482.5,464973.71875,33.7625732421875,32.46310043334961,35.279415130615234,14005.0185546875,11027.3662109375,17721.47265625,0.6301938891410828,0.5851465463638306,0.7290747761726379,0.4568115770816803,0.19721484184265137,0.5292231440544128,2.9801368713378906,2.3932387828826904,4.783915042877197,0.009278971701860428,0.000325750996125862,0.020349062979221344
77,none,ReLU,MeanSquaredError,50,b -> 50 -> b,d -> 50 -> b,sigmoid,sigmoid,sigmoid,5,100,128,"lr=0.01,k=0.92",0.01,Adam,99,814803.3214285715,686287.6964285715,1033345.3482142857,408041.6875,344227.1875,517412.46875,406761.4375,342060.28125,515932.6875,0.20389792323112488,0.10013389587402344,0.3021189868450165,406289.21875,341749.21875,507556.84375,32.63249588012695,31.43283462524414,34.22173309326172,18631.77734375,17436.19140625,19800.599609375,0.5666029453277588,0.55828458070755,0.580056369304657,0.5034332871437073,0.44671836495399475,0.5185649394989014,1.640708327293396,1.5883698463439941,1.7278488874435425,405011.59375,339584.96875,506089.03125,33.18760299682617,31.97972869873047,34.85227584838867,18409.62890625,16924.9296875,19475.779296875,0.5655176043510437,0.5550082325935364,0.5783963799476624,0.5071982145309448,0.44895294308662415,0.5247274041175842,1.6209661960601807,1.5495327711105347,1.7141062021255493,0.2032804936170578,0.0992131158709526,0.30258113145828247
78,none,ReLU,MeanSquaredError,100,b -> 512 -> 256 -> 100 -> 256 -> 512 -> b,d -> 32 -> 16 -> 100 -> 256 -> 512 -> b,sigmoid,sigmoid,sigmoid,5,100,128,"lr=0.01,k=0.92",0.01,Adam,99,765357.1232142858,642296.625,937055.6696428572,382678.59375,321148.3125,468527.84375,382678.59375,321148.3125,468527.84375,0.0061249760910868645,4.393962171889143e-06,0.020062966272234917,381000.71875,318450.5,459345.09375,33.81719970703125,31.653127670288086,36.20146942138672,13901.349609375,11237.513671875,16634.970703125,0.6289173364639282,0.5792719721794128,0.7007278800010681,0.42274871468544006,0.22814637422561646,0.5476499795913696,3.241199493408203,2.3365187644958496,4.4984259605407715,381000.71875,318450.5,459345.09375,33.81719970703125,31.653127670288086,36.20146942138672,13901.349609375,11237.513671875,16634.970703125,0.6289173364639282,0.5792719721794128,0.7007278800010681,0.42274871468544006,0.22814637422561646,0.5476499795913696,3.241199493408203,2.3365187644958496,4.4984259605407715,0.006124964915215969,4.3171821744181216e-06,0.020062964409589767
79,none,ReLU,MeanSquaredError,100,b -> 256 -> 100 -> 256 -> b,d -> 16 -> 100 -> 256 -> b,sigmoid,sigmoid,sigmoid,5,100,128,"lr=0.01,k=0.92",0.01,Adam,99,772122.5375,624518.8035714285,959677.8839285715,386061.25,312259.40625,479838.9375,386061.28125,312259.40625,479838.96875,0.020610446110367775,0.0006144719081930816,0.044457416981458664,384445.125,309946.90625,470502.78125,33.65684127807617,32.50019454956055,35.11457443237305,14465.2529296875,12260.0498046875,17277.341796875,0.6196037530899048,0.5807732343673706,0.7033761143684387,0.46816930174827576,0.23516255617141724,0.5412900447845459,2.8354930877685547,2.2954280376434326,4.537952899932861,384445.15625,309946.90625,470502.8125,33.65684127807617,32.50019454956055,35.11457443237305,14465.255859375,12260.05078125,17277.341796875,0.6196037530899048,0.5807732343673706,0.7033761143684387,0.46816930174827576,0.23516255617141724,0.5412900447845459,2.8354930877685547,2.2954280376434326,4.537952899932861,0.02060367912054062,0.0006143876817077398,0.044453930109739304
80,none,ReLU,MeanSquaredError,100,b -> 100 -> b,d -> 100 -> b,sigmoid,sigmoid,sigmoid,5,100,128,"lr=0.01,k=0.92",0.01,Adam,99,797802.1401785715,668426.5848214285,1014073.875,400878.90625,336537.96875,509002.21875,396922.9375,331888.3125,505071.3125,0.3008054494857788,0.12571348249912262,0.3758503496646881,399142.5625,334096.0625,499232.71875,32.419586181640625,31.16377830505371,34.058555603027344,16748.83984375,15046.888671875,18499.10546875,0.5476351976394653,0.5356146097183228,0.5616833567619324,0.5515508055686951,0.5111395120620728,0.5685707926750183,1.5042617321014404,1.4569364786148071,1.5737500190734863,395189.0625,329458.03125,495340.84375,33.534324645996094,32.37242126464844,35.123600006103516,16903.109375,15157.212890625,18197.55078125,0.5532485842704773,0.5456370115280151,0.5609520673751831,0.5456545352935791,0.5140627026557922,0.5585601329803467,1.5138670206069946,1.4658265113830566,1.558974266052246,0.3002394139766693,0.12498707324266434,0.375836044549942
81,CenterLogRatio,none,LossMeanSquaredErrorWrapper,10,b -> 512 -> 256 -> 10 -> 256 -> 512 -> b,d -> 32 -> 16 -> 10 -> 256 -> 512 -> b,tanh,tanh,tanh,5,100,128,none,constant = 0.01,Adam,68,8.985848699297225,7.536915234157017,9.865086010524205,4.212827205657959,3.5911197662353516,4.435703277587891,4.277796268463135,3.8803064823150635,4.435626029968262,0.4952247738838196,0.06548863649368286,1.0000139474868774,4.206184387207031,3.5861003398895264,4.432987213134766,1.5595630407333374,1.4112955331802368,1.621201515197754,9392.548828125,6886.58984375,11075.6708984375,0.5172660946846008,0.4830913543701172,0.5406526923179626,0.5896247625350952,0.5638526082038879,0.6189426779747009,1.2484170198440552,1.0847585201263428,1.32740318775177,4.27187442779541,3.8756022453308105,4.434659481048584,1.5814712047576904,1.4869418144226074,1.6211434602737427,9335.2158203125,6276.68212890625,11083.275390625,0.5050629377365112,0.42286843061447144,0.5414661169052124,0.609559178352356,0.5638798475265503,0.7230840921401978,1.2141063213348389,0.9048676490783691,1.3273504972457886,0.4952576756477356,0.06546105444431305,1.0000139474868774
82,CenterLogRatio,none,LossMeanSquaredErrorWrapper,10,b -> 256 -> 10 -> 256 -> b,d -> 16 -> 10 -> 256 -> b,tanh,tanh,tanh,5,100,128,none,constant = 0.01,Adam,97,8.293864863259452,6.8741984367370605,8.88306440625872,4.00366735458374,2.857614278793335,4.341433525085449,4.230799674987793,3.929227113723755,4.3412275314331055,0.059397388249635696,2.4024018784984946e-05,0.20040319859981537,3.998563051223755,2.8566906452178955,4.327442646026611,1.5092241764068604,1.1964977979660034,1.598022222518921,8696.9296875,3922.833251953125,10730.279296875,0.4869343340396881,0.36030733585357666,0.5219084024429321,0.6170024275779724,0.5766560435295105,0.7463173270225525,1.1387217044830322,0.6893622279167175,1.2980573177337646,4.225248336791992,3.926339864730835,4.327314853668213,1.5755871534347534,1.5049957036972046,1.6082130670547485,8958.6875,5177.29248046875,10730.7314453125,0.5014783143997192,0.4329226016998291,0.5218971967697144,0.6096186637878418,0.5772987008094788,0.7087761163711548,1.196241021156311,0.9627953767776489,1.307416319847107,0.05935749411582947,2.4023875084822066e-05,0.20042209327220917
83,CenterLogRatio,none,LossMeanSquaredErrorWrapper,10,b -> 10 -> b,d -> 10 -> b,tanh,tanh,tanh,5,100,128,none,constant = 0.01,Adam,99,8.079869910648892,7.81050797871181,8.391916002546038,3.6413707733154297,3.369486093521118,3.952798843383789,4.321957588195801,4.258296966552734,4.364526748657227,0.11654166877269745,0.06059962511062622,0.1827247440814972,3.6396822929382324,3.3666813373565674,3.9492852687835693,1.4198263883590698,1.3612653017044067,1.4942580461502075,5737.74658203125,4561.22314453125,6788.06884765625,0.4660457968711853,0.4260384440422058,0.4955233931541443,0.6210808157920837,0.592875599861145,0.6596943736076355,1.0372880697250366,0.8879748582839966,1.1275092363357544,4.316561698913574,4.259186267852783,4.359402179718018,1.5703755617141724,1.5603893995285034,1.5760365724563599,10413.8330078125,9036.3369140625,11985.10546875,0.5256260633468628,0.5213868618011475,0.5341184735298157,0.5966392755508423,0.5874345302581787,0.6129785776138306,1.2713522911071777,1.2377724647521973,1.3450084924697876,0.11595618724822998,0.061239250004291534,0.18280287086963654
84,CenterLogRatio,none,LossMeanSquaredErrorWrapper,50,b -> 512 -> 256 -> 50 -> 256 -> 512 -> b,d -> 32 -> 16 -> 50 -> 256 -> 512 -> b,tanh,tanh,tanh,5,100,128,none,constant = 0.01,Adam,56,9.093908418927874,8.120538030351911,9.775430406842913,4.384655952453613,4.225477695465088,4.478478908538818,4.315439701080322,3.8777945041656494,4.4784674644470215,0.39381295442581177,0.01726616732776165,1.1789367198944092,4.381209850311279,4.232034683227539,4.467896461486816,1.5999552011489868,1.5836015939712524,1.6289969682693481,9845.28125,8481.7060546875,11888.611328125,0.5316816568374634,0.5060655474662781,0.5632942914962769,0.5886229276657104,0.566645085811615,0.5991159081459045,1.2968738079071045,1.2178555727005005,1.4219247102737427,4.309988975524902,3.874497652053833,4.468860149383545,1.5820850133895874,1.4901624917984009,1.628566026687622,9245.912109375,5748.60791015625,11889.7451171875,0.5155564546585083,0.42544010281562805,0.5632787346839905,0.6147443056106567,0.5666958093643188,0.7232929468154907,1.2389036417007446,0.9232419729232788,1.4260531663894653,0.39388197660446167,0.017107706516981125,1.1789367198944092
85,CenterLogRatio,none,LossMeanSquaredErrorWrapper,50,b -> 256 -> 50 -> 256 -> b,d -> 16 -> 50 -> 256 -> b,tanh,tanh,tanh,5,100,128,none,constant = 0.01,Adam,68,8.29773746218,6.509227888924735,8.996149608067103,3.8888893127441406,2.5691781044006348,4.455899715423584,4.299437522888184,3.8680827617645264,4.457187652587891,0.10941042006015778,0.0008954560034908354,0.2985532283782959,3.886582851409912,2.569507122039795,4.441184997558594,1.4652817249298096,1.0977116823196411,1.6275146007537842,7745.2294921875,3193.27978515625,11039.4619140625,0.47871947288513184,0.33235543966293335,0.5282589793205261,0.6235889196395874,0.5636681318283081,0.784598171710968,1.1257599592208862,0.58316570520401,1.3128621578216553,4.293874263763428,3.865990400314331,4.442532062530518,1.5862610340118408,1.4772175550460815,1.627444863319397,9238.6748046875,7204.56640625,11039.7353515625,0.5026592016220093,0.42534753680229187,0.5283068418502808,0.6050702929496765,0.566555380821228,0.7296886444091797,1.21786630153656,0.8990373015403748,1.3465765714645386,0.10915707051753998,0.0008954560034908354,0.2977524995803833
86,CenterLogRatio,none,LossMeanSquaredErrorWrapper,50,b -> 50 -> b,d -> 50 -> b,tanh,tanh,tanh,5,100,128,none,constant = 0.01,Adam,95,7.328200095040458,6.8096731049673895,7.543633052280971,3.0108797550201416,2.764911413192749,3.1576802730560303,4.144987106323242,3.9256603717803955,4.324282169342041,0.17233344912528992,0.11910168081521988,0.22208166122436523,3.0082783699035645,2.766446113586426,3.1432974338531494,1.243931770324707,1.1878807544708252,1.2724335193634033,4117.07763671875,3127.910400390625,4672.04541015625,0.39074912667274475,0.34632474184036255,0.4084731936454773,0.7110931277275085,0.6872978210449219,0.7629115581512451,0.7645142674446106,0.6275426149368286,0.815065860748291,4.140792369842529,3.923656463623047,4.320341110229492,1.5578081607818604,1.508549690246582,1.6010890007019043,7848.11474609375,5947.77197265625,10331.6015625,0.47009000182151794,0.4288649559020996,0.5216873288154602,0.6475016474723816,0.5682105422019958,0.7146832942962646,1.0947482585906982,0.9254671931266785,1.328813910484314,0.17233934998512268,0.11904335021972656,0.22173166275024414
87,CenterLogRatio,none,LossMeanSquaredErrorWrapper,100,b -> 512 -> 256 -> 100 -> 256 -> 512 -> b,d -> 32 -> 16 -> 100 -> 256 -> 512 -> b,tanh,tanh,tanh,5,100,128,none,constant = 0.01,Adam,63,9.113532311575753,8.174506732395717,9.704926354544503,4.342268943786621,3.9230003356933594,4.515117645263672,4.398715019226074,4.165278434753418,4.541464328765869,0.37254825234413147,0.08622799068689346,0.6483446955680847,4.33689022064209,3.9210610389709473,4.50214147567749,1.5979676246643066,1.4423428773880005,1.6741368770599365,8971.0,6639.96337890625,11708.3740234375,0.5107365846633911,0.47265782952308655,0.5295575857162476,0.5853593349456787,0.5550214648246765,0.6509354710578918,1.2499393224716187,1.06485116481781,1.3589175939559937,4.392918586730957,4.160079479217529,4.5297722816467285,1.6195850372314453,1.5361206531524658,1.6856261491775513,9144.5869140625,7422.50927734375,11631.0849609375,0.506891131401062,0.45385536551475525,0.5290035009384155,0.596910834312439,0.5559755563735962,0.7051769495010376,1.2402312755584717,1.0217169523239136,1.350902795791626,0.37251782417297363,0.08619473874568939,0.6485161781311035
88,CenterLogRatio,none,LossMeanSquaredErrorWrapper,100,b -> 256 -> 100 -> 256 -> b,d -> 16 -> 100 -> 256 -> b,tanh,tanh,tanh,5,100,128,none,constant = 0.01,Adam,90,8.278296061924527,6.505178042820522,9.092629841395787,3.8164114952087402,2.598515748977661,4.395553112030029,4.288510322570801,3.8605399131774902,4.449942111968994,0.17337436974048615,0.04612254723906517,0.4397318363189697,3.8130862712860107,2.5978844165802,4.393043041229248,1.4564390182495117,1.117311954498291,1.6382094621658325,6635.5576171875,3202.37109375,8863.0478515625,0.46420741081237793,0.33484020829200745,0.5134596228599548,0.6299196481704712,0.5627405047416687,0.7857374548912048,1.074931263923645,0.5902509093284607,1.2841745615005493,4.282191753387451,3.8599772453308105,4.4325032234191895,1.5994898080825806,1.515114426612854,1.6370433568954468,8169.7900390625,5515.8125,10541.6455078125,0.502135157585144,0.42283138632774353,0.5441036224365234,0.5966370701789856,0.5491468906402588,0.7189210057258606,1.2266871929168701,0.9001888036727905,1.381319522857666,0.17335443198680878,0.04607527703046799,0.4397318363189697
89,CenterLogRatio,none,LossMeanSquaredErrorWrapper,100,b -> 100 -> b,d -> 100 -> b,tanh,tanh,tanh,5,100,128,none,constant = 0.01,Adam,88,7.1707534517560685,6.608391898018973,7.454338073730469,2.7809059619903564,2.5613911151885986,2.9928886890411377,3.9836769104003906,3.8660101890563965,4.052812099456787,0.4061702787876129,0.18099060654640198,0.5322166681289673,2.7777724266052246,2.5633575916290283,2.9867074489593506,1.1750237941741943,1.1136587858200073,1.2368718385696411,3473.466796875,2519.500244140625,4233.80224609375,0.36297592520713806,0.3233499825000763,0.40042537450790405,0.7443559765815735,0.706863522529602,0.7916812300682068,0.6752762794494629,0.5326826572418213,0.7873220443725586,3.9800209999084473,3.8646392822265625,4.050683498382568,1.5121548175811768,1.4928069114685059,1.5284309387207031,6308.69091796875,5227.31201171875,7611.115234375,0.4363011419773102,0.42463746666908264,0.44449296593666077,0.6950994729995728,0.6836221218109131,0.719428539276123,0.97734534740448,0.9162302017211914,1.0530054569244385,0.4061209559440613,0.18096691370010376,0.5319247841835022
90,CenterLogRatio,none,LossMeanSquaredErrorWrapper,10,b -> 512 -> 256 -> 10 -> 256 -> 512 -> b,d -> 32 -> 16 -> 10 -> 256 -> 512 -> b,relu,relu,relu,5,100,128,none,constant = 0.01,Adam,93,8.576047134399413,8.457779066903251,8.673433303833008,4.284426212310791,4.2288899421691895,4.336716651916504,4.284989833831787,4.2288899421691895,4.336716651916504,0.006630899850279093,0.0,0.03315449878573418,4.279681205749512,4.229947566986084,4.3220906257629395,1.5923645496368408,1.585286259651184,1.6019917726516724,9766.8046875,8366.3427734375,11454.021484375,0.5163887143135071,0.5111736059188843,0.5253109335899353,0.5869407653808594,0.5702823400497437,0.6030460596084595,1.2456575632095337,1.2156050205230713,1.3074572086334229,4.280142784118652,4.229947566986084,4.3220906257629395,1.5924592018127441,1.585286259651184,1.6024651527404785,9758.255859375,8366.3427734375,11411.2802734375,0.5163437724113464,0.5111736059188843,0.525086522102356,0.5870486497879028,0.5702823400497437,0.6030460596084595,1.2456262111663818,1.2156050205230713,1.3073008060455322,0.005504365544766188,0.0,0.027521828189492226
91,CenterLogRatio,none,LossMeanSquaredErrorWrapper,10,b -> 256 -> 10 -> 256 -> b,d -> 16 -> 10 -> 256 -> b,relu,relu,relu,5,100,128,none,constant = 0.01,Adam,96,8.274923379080636,6.95323371887207,8.675222396850586,4.041910648345947,2.998861312866211,4.337611198425293,4.218424320220947,3.8814282417297363,4.337611198425293,0.01458880864083767,0.0,0.0729440450668335,4.035887718200684,2.9960522651672363,4.32332706451416,1.5240895748138428,1.2460016012191772,1.5990675687789917,8601.568359375,3921.280029296875,10991.1220703125,0.48798805475234985,0.3684196472167969,0.5251979827880859,0.6160402297973633,0.5718026757240295,0.7500734925270081,1.1519211530685425,0.7367944121360779,1.3156697750091553,4.212838649749756,3.880807638168335,4.32332706451416,1.5715062618255615,1.48308527469635,1.5990675687789917,9227.068359375,7048.78271484375,10991.1220703125,0.500218391418457,0.42957139015197754,0.5251979827880859,0.6099839210510254,0.5718026757240295,0.7197919487953186,1.1885075569152832,0.9197261333465576,1.3156697750091553,0.014601467177271843,0.0,0.07300733774900436
92,CenterLogRatio,none,LossMeanSquaredErrorWrapper,10,b -> 10 -> b,d -> 10 -> b,relu,relu,relu,5,100,128,none,constant = 0.01,Adam,78,8.320658969879151,7.439821992601667,8.691280501229423,4.095822334289551,3.149662494659424,4.3531599044799805,4.151176452636719,3.9991230964660645,4.336781978607178,0.07366064190864563,0.0020640960428863764,0.29103603959083557,4.0911664962768555,3.14874005317688,4.349829196929932,1.537477731704712,1.2790590524673462,1.6092268228530884,8898.9873046875,6739.5810546875,10965.3095703125,0.493827760219574,0.40729472041130066,0.5244204998016357,0.6055348515510559,0.5716782212257385,0.7167810201644897,1.1732213497161865,0.818290650844574,1.3210045099258423,4.146347999572754,3.996361494064331,4.3229451179504395,1.5520740747451782,1.5209884643554688,1.599638819694519,8776.0,6618.1826171875,10966.220703125,0.48265305161476135,0.4360344409942627,0.5244150161743164,0.6334525942802429,0.5725781917572021,0.6820378303527832,1.1217819452285767,0.9603145122528076,1.311896562576294,0.07348782569169998,0.002175800036638975,0.29034939408302307
93,CenterLogRatio,none,LossMeanSquaredErrorWrapper,50,b -> 512 -> 256 -> 50 -> 256 -> 512 -> b,d -> 32 -> 16 -> 50 -> 256 -> 512 -> b,relu,relu,relu,5,100,128,none,constant = 0.01,Adam,99,8.10716769354684,6.457513536725726,8.68101555960519,3.975358486175537,2.6675312519073486,4.340507984161377,4.1236467361450195,3.757488489151001,4.340507984161377,0.008162894286215305,0.0,0.03249376267194748,3.970428943634033,2.6683707237243652,4.327093124389648,1.4976072311401367,1.1221530437469482,1.6067463159561157,8238.6572265625,3354.1103515625,10709.2861328125,0.48089343309402466,0.3384651839733124,0.5231391191482544,0.618468165397644,0.5671194791793823,0.7761456966400146,1.136850118637085,0.6406868696212769,1.3123589754104614,4.120093822479248,3.7574992179870605,4.327093124389648,1.5481029748916626,1.461012363433838,1.6067463159561157,8175.88134765625,5625.03076171875,10709.2861328125,0.48022469878196716,0.4132508933544159,0.5231391191482544,0.6348999738693237,0.5776427984237671,0.7323159575462341,1.1240603923797607,0.8648320436477661,1.3123589754104614,0.008167795836925507,0.0,0.03245231509208679
94,CenterLogRatio,none,LossMeanSquaredErrorWrapper,50,b -> 256 -> 50 -> 256 -> b,d -> 16 -> 50 -> 256 -> b,relu,relu,relu,5,100,128,none,constant = 0.01,Adam,59,8.458307157244002,6.325351442609515,10.173839569091797,4.249598503112793,2.496544122695923,5.868224143981934,4.192182540893555,3.763916492462158,4.336083889007568,0.016526542603969574,0.0,0.0648907795548439,4.256206512451172,2.496490240097046,5.929666042327881,1.4931972026824951,1.072641372680664,1.6284774541854858,8526.154296875,3398.005859375,11006.1787109375,0.47815337777137756,0.3196985721588135,0.5232192277908325,0.6244962215423584,0.5725647211074829,0.7947819232940674,,,,4.18701171875,3.763110637664795,4.3220624923706055,1.5687719583511353,1.4723643064498901,1.5977137088775635,9052.30078125,6142.07275390625,10955.7490234375,0.49701887369155884,0.41472676396369934,0.5229688882827759,0.6121029853820801,0.5735253095626831,0.7313317060470581,1.1773968935012817,0.8698875308036804,1.3107236623764038,0.01622229442000389,0.0,0.06490904837846756
95,CenterLogRatio,none,LossMeanSquaredErrorWrapper,50,b -> 50 -> b,d -> 50 -> b,relu,relu,relu,5,100,128,none,constant = 0.01,Adam,96,8.221452944619315,6.759062426430838,8.882237706865583,4.167625904083252,2.6725049018859863,4.812167167663574,4.0045342445373535,3.9227354526519775,4.069708824157715,0.049292441457509995,0.018763363361358643,0.16382193565368652,4.148458957672119,2.6720657348632812,4.827967643737793,1.515147089958191,1.141335129737854,1.6215825080871582,8313.9033203125,4205.08740234375,10174.447265625,0.4827629625797272,0.351566880941391,0.5192317366600037,0.6163249015808105,0.5644652247428894,0.7751129269599915,,,,4.000202655792236,3.9197566509246826,4.058749198913574,1.5138319730758667,1.495869755744934,1.5367401838302612,7326.70703125,5753.41845703125,9589.59375,0.4473609924316406,0.43534916639328003,0.4578644633293152,0.6801983118057251,0.6497445702552795,0.7061825394630432,1.0041128396987915,0.9472057819366455,1.0720915794372559,0.049172293394804,0.018943963572382927,0.163742795586586
