""	"Acidimicrobiia"	"Acidobact.5"	"Acidobact.6"	"Acidobacteriia"	"Actinobacteria"	"Alphaproteobacteria"	"Anaerolineae"	"Bacilli"	"Betaproteobacteria"	"Chloracidobacteria"	"Chloroflexi"	"Cytophagia"	"Deltaproteobacteria"	"Ellin6529"	"Elusimicrobia"	"Fibrobacteria"	"Fimbriimonadia"	"Flavobacteriia"	"Gammaproteobacteria"	"Gemm-1"	"Gemmatimonadetes"	"Gitt-GS-136"	"iii1-8"	"MB-A2-108"	"Nitrospira"	"Opitutae"	"PAUC37f"	"Pedosphaerae"	"Phycisphaerae"	"Planctomycetia"	"PRR-12"	"RB25"	"Rubrobacteria"	"S085"	"Saprospirae"	"Solibacteres"	"Spartobacteria"	"Sphingobacteriia"	"Sva0725"	"Thaumarchaeota"	"Thermoleophilia"	"Thermomicrobia"	"TK10"	"Verrucomicrobiae"
"new18"	0.0080001723039	0.02393639223	0.00806486436014	0.0008475217	0.02537856930984	0.10718031491585	0.00830656981085	0.00159374297336	0.05249852134232	0.0043919935135	0.00292577034	0.1231211852896	0.0785131070325	0.0080332517024	0.0017800949	0.006101423	0.0017504918	0.0093728538935	0.14754353507829	0.012611624085	0.0276749443	0.00041934933	0.00229402794	0.00645887045	0.0039867941797	0.036864822	0.00740360404	0.06605974505333	0.00185777376	0.0092995685862	0.0040399638	0.0047765207	1.8798555e-06	0.00083696283	0.08762333861574	0.00143812940885	0.00396586182497	0.03199336861925	4.2554904e-05	0.01271695468	0.04722792730443	0.00016054937	0.00067216001	0.00932612569915
"new19"	0.007074137458	0.02086008302	0.0071527767379	0.0007875925	0.02425997118069	0.10533165230544	0.0086588924114	0.0014131777261	0.05206117140164	0.0039113961691	0.003160330626	0.1375040126942	0.0757669911344	0.0068102249164	0.0015824372	0.008123022	0.0021764634	0.012450163248	0.14947472106745	0.010901924	0.02412600345	0.000339692766	0.002057908705	0.00532821081	0.0037007283065	0.03850459741	0.00648010316	0.0578443859874	0.00159483315	0.0084215581612	0.0033381959	0.0040589311	1.9544608e-06	0.00073715503	0.09739058446742	0.0013404013525	0.0037272573029	0.03897000880024	3.8896014e-05	0.01180412325	0.040267788755	0.00014760425	0.00060125118	0.0088279853505
"new20"	0.01012744070257	0.02552463803	0.00927746534997	0.00075671624	0.02781429618694	0.11283460550496	0.0081477576537	0.00179366735846	0.05314843683995	0.00457402877244	0.00240092458	0.10440654727547	0.08278727893325	0.0108561331993	0.0019799825	0.0042427727	0.0011427077	0.0061897643513	0.15013474119945	0.01545936351	0.02949560864	0.00059418592	0.00236988507	0.00844692224	0.0040508901403	0.03394543743	0.00817079533	0.06851066727226	0.0020718733	0.01059133724737	0.00499142367	0.0057260988	1.80714046e-06	0.0010166279	0.06759179827044	0.00151980563744	0.00438012493481	0.02802357199376	4.338977e-05	0.01348521738	0.06048752532965	0.0002137702	0.00085427251	0.00898452040775
