""	"Acidimicrobiia"	"Acidobact.5"	"Acidobact.6"	"Acidobacteriia"	"Actinobacteria"	"Alphaproteobacteria"	"Anaerolineae"	"Bacilli"	"Betaproteobacteria"	"Chloracidobacteria"	"Chloroflexi"	"Cytophagia"	"Deltaproteobacteria"	"Ellin6529"	"Elusimicrobia"	"Fibrobacteria"	"Fimbriimonadia"	"Flavobacteriia"	"Gammaproteobacteria"	"Gemm-1"	"Gemmatimonadetes"	"Gitt-GS-136"	"iii1-8"	"MB-A2-108"	"Nitrospira"	"Opitutae"	"PAUC37f"	"Pedosphaerae"	"Phycisphaerae"	"Planctomycetia"	"PRR-12"	"RB25"	"Rubrobacteria"	"S085"	"Saprospirae"	"Solibacteres"	"Spartobacteria"	"Sphingobacteriia"	"Sva0725"	"Thaumarchaeota"	"Thermoleophilia"	"Thermomicrobia"	"TK10"	"Verrucomicrobiae"
"new24"	0.0056095954897	0.0141865265	0.00422976188703	0.00029800457	0.0189021720677	0.06852713704923	0.0037388001056	0.00098476607347	0.04242177589412	0.0021165989803	0.001035184351	0.0450484573138	0.03766088931284	0.0061977580804	0.0009419986	0.00037170475	0.0005814249	0.010106172903	0.48866142122412	0.011181960334	0.0180970997	0.000454752733	0.00092506139	0.0063891075	0.0019257266941	0.013423552442	0.00644933075	0.03615201170465	0.00066613257	0.0051382237554	0.0036863897	0.003599661	1.84692036e-06	0.00049643323	0.0407882553847	0.00058928301203	0.00278015749745	0.04510614215863	5.2146033e-06	0.00636111262	0.03496502919907	0.00011427403	0.00047603759	0.0081018845553
"new25"	0.0069053347095	0.015412361405	0.00629105870606	0.0005524503	0.0331958576754	0.10458613957529	0.0077037705833	0.0014239061988	0.04475106929552	0.0034765369969	0.00387935814	0.1572978386648	0.0620623371547	0.0067098716438	0.0010987718	0.00614912	0.0026492728	0.0077334017095	0.1756214077372	0.008388706844	0.01783747891	0.000325070463	0.00151710432	0.0047524672	0.0027456892514	0.033932977484	0.00430727568	0.04390599081224	0.00158212776	0.0079467107206	0.0024606096	0.0032529751	2.2366913e-06	0.00064443174	0.12387653527188	0.0013366761419	0.0036112225534	0.03370233884466	3.6590045e-05	0.009399492	0.0369591111384	0.00015687727	0.00059327655	0.0085974698378
"new26"	0.00906409348216	0.02100635104	0.00731081302221	0.00043451381	0.02369924740158	0.09454197438091	0.00613453721764	0.00128297125355	0.05418513190082	0.0032851213812	0.001421061125	0.07759543685315	0.06973947854625	0.0095614759154	0.0017887069	0.0012049575	0.0009387951	0.008019049596	0.26313038996603	0.01796584184	0.02730769349	0.00056489124	0.00185933194	0.00784109553	0.0028907950613	0.031729643825	0.00842946467	0.05539270894707	0.0012045499	0.0086817555027	0.005617115	0.0061428322	1.79001534e-06	0.00088350155	0.0641835568012	0.0010691311337	0.0038529565527	0.03165322518506	1.6187098e-05	0.00824134667	0.04910080692338	0.00019895275	0.00082673778	0.00932207356536
