""	"Acidobacteria"	"Actinobacteria"	"Armatimonadetes"	"Bacteroidetes"	"Chlorobi"	"Chloroflexi"	"Crenarchaeota"	"Elusimicrobia"	"Fibrobacteres"	"Firmicutes"	"Gemmatimonadetes"	"Nitrospirae"	"Planctomycetes"	"Proteobacteria"	"Verrucomicrobia"	"WS3"
"new12"	0.05868818121553	0.1116796650487	0.001007941	0.19736796588296	0.0007919632	0.02481030674146	0.01359502738	0.0020425122	0.0038512792	0.00192666070859	0.04542849328	0.0041278483144	0.01274930364845	0.40489408481865	0.11170918815955	0.0053296471
"new13"	0.05263198810081	0.19387076347558	0.00036572327	0.11394247202862	0.00026552335	0.0392020951575	0.0294106678	0.0018111165	0.0047181747	0.00137088008927	0.03994516954	0.0054913422154	0.0163437351412	0.41576908784008	0.07879937483125	0.0060617909
"new14"	0.0586461258311	0.11036351025556	0.0010368543	0.20000694594794	0.0008068618	0.0246276687337	0.01360757734	0.002029815	0.0039659627	0.00189682363804	0.04541999543	0.0041203771198	0.01275853448895	0.40241572280564	0.11306373740142	0.0052335261
