""	"Acidobacteria"	"Actinobacteria"	"Armatimonadetes"	"Bacteroidetes"	"Chlorobi"	"Chloroflexi"	"Crenarchaeota"	"Elusimicrobia"	"Fibrobacteres"	"Firmicutes"	"Gemmatimonadetes"	"Nitrospirae"	"Planctomycetes"	"Proteobacteria"	"Verrucomicrobia"	"WS3"
"new33"	0.01373627092146	0.07114090669984	0.0009594347	0.182235710672	0.00054405123	0.0107117320015	0.00442271542	0.00030258799	0.001414696	0.0011127340459	0.0114362233649	0.0008681016089	0.0050631569596	0.66190864358954	0.03282315442878	0.00131987252
"new34"	0.0210827466986	0.08124425039046	0.0011852424	0.14761864238691	0.0004157088	0.0131311181434	0.0072272406	0.00034270968	0.001789185	0.0017925311486	0.0148125092476	0.00131139807554	0.0069709591212	0.6573357414891	0.04230125849652	0.00143875906
"new35"	0.01354872819022	0.06905989277729	0.00068607816	0.21443515376311	0.0005239196	0.0100137311554	0.00526005577	0.00025908128	0.0010875104	0.0010358093789	0.0111812001018	0.0009275531142	0.0044565498761	0.6376241657187	0.02857007696096	0.00133068891
