""	"Acidobacteria"	"Actinobacteria"	"Armatimonadetes"	"Bacteroidetes"	"Chlorobi"	"Chloroflexi"	"Crenarchaeota"	"Elusimicrobia"	"Fibrobacteres"	"Firmicutes"	"Gemmatimonadetes"	"Nitrospirae"	"Planctomycetes"	"Proteobacteria"	"Verrucomicrobia"	"WS3"
"new42"	0.01304043073278	0.06603330966602	0.0012030681	0.26154673312885	0.0005996165	0.0106226506943	0.00399074524	0.00028685216	0.0022539648	0.000785366294	0.0113694786335	0.0008744498012	0.0049399777505	0.58591348219394	0.03525600961927	0.0012839323
"new43"	0.01984376269049	0.08926151511974	0.0010121467	0.13259477706621	0.0005224395	0.0137146554103	0.00847720103	0.00013141625	0.0013701961	0.00215183341344	0.014461482218	0.0010111597093	0.0078916679345	0.67990923244811	0.02685031598569	0.00079609562
"new44"	0.01186163710908	0.06465261802848	0.00074854697	0.2499610369461	0.0005277745	0.0094751699414	0.00467712126	0.00023449173	0.0011398994	0.0008972712971	0.010140504488	0.0008293849766	0.0041776240432	0.61180918229705	0.02768187280356	0.00118574853
