""	"Acidobacteria"	"Actinobacteria"	"Armatimonadetes"	"Bacteroidetes"	"Chlorobi"	"Chloroflexi"	"Crenarchaeota"	"Elusimicrobia"	"Fibrobacteres"	"Firmicutes"	"Gemmatimonadetes"	"Nitrospirae"	"Planctomycetes"	"Proteobacteria"	"Verrucomicrobia"	"WS3"
"new09"	0.05875158528403	0.11452215344723	0.0009623657	0.192574007861	0.000765291	0.0252315568601	0.01368732598	0.0020550115	0.0037008247	0.00196097877381	0.04535870272	0.0041386944797	0.0127875802732	0.40824007325134	0.10979602015494	0.0054678862
"new10"	0.0821469308834	0.1827666860233	0.00030966458	0.1538188427954	0.00020905539	0.0334801339457	0.0229504945	0.0012733527	0.0012819386	0.00071706496024	0.05602447515	0.005829081295	0.0181960566149	0.381812782510933	0.051365468264	0.0078179475
"new11"	0.05867886048949	0.11098956781515	0.0010220064	0.19870481938996	0.00080002315	0.0247164700164	0.0135954386	0.0020359585	0.003907439	0.00191053933321	0.04545029933	0.0041220281995	0.01275757680195	0.40356380581986	0.11246503641506	0.0052800134
