""	"Acidobacteria"	"Actinobacteria"	"Armatimonadetes"	"Bacteroidetes"	"Chlorobi"	"Chloroflexi"	"Crenarchaeota"	"Elusimicrobia"	"Fibrobacteres"	"Firmicutes"	"Gemmatimonadetes"	"Nitrospirae"	"Planctomycetes"	"Proteobacteria"	"Verrucomicrobia"	"WS3"
"new06"	0.05877971870361	0.11551511577339	0.00095043395	0.19114690482523	0.0007575819	0.0253886371654	0.01376870426	0.002057261	0.0036787314	0.00196549789052	0.04531363664	0.0041458185253	0.0128174692464	0.40883805056777	0.10937723551448	0.0054992125
"new07"	0.08485316021853	0.1823367823411	0.00032230627	0.15499315381085	0.00022145048	0.0336205534777	0.02167247946	0.0012815935	0.0012626892	0.0007210760213	0.056347749605	0.005700149057	0.018106475741	0.3798358958402	0.0509347403081	0.0077897937
"new08"	0.05869929572787	0.11170275674016	0.0010074863	0.19732675063697	0.00079239346	0.0248178931403	0.01359464978	0.0020415543	0.0038517904	0.00192421197767	0.04545160234	0.0041246945205	0.01275788812967	0.40475857240163	0.11182179947107	0.0053266702
