""	"Acidobacteria"	"Actinobacteria"	"Armatimonadetes"	"Bacteroidetes"	"Chlorobi"	"Chloroflexi"	"Crenarchaeota"	"Elusimicrobia"	"Fibrobacteres"	"Firmicutes"	"Gemmatimonadetes"	"Nitrospirae"	"Planctomycetes"	"Proteobacteria"	"Verrucomicrobia"	"WS3"
"new27"	0.01918333071861	0.07529629939672	0.00070669554	0.17364777199826	0.00054967846	0.0116679574876	0.00598619596	0.0004125849	0.0010643576	0.0012049489174	0.015378885595	0.0012758776052	0.0053994337395	0.64964640694121	0.03669541870503	0.00188412549
"new28"	0.01849878680554	0.06142286327307	0.00094614876	0.14158540453327	0.00034177094	0.0106295595455	0.004975795	0.00047582696	0.0009251218	0.0014041961212	0.013661600949	0.00127252063153	0.0054596093083	0.69882807430757	0.03800325161855	0.00156935928
"new29"	0.0226166173207	0.08147952283493	0.00057641487	0.14104550594286	0.00050827116	0.0125761635738	0.0069471351	0.0004543378	0.0008646961	0.0013799661372	0.0175087230574	0.0014826382095	0.005686559317	0.66679028710981	0.0378715894838	0.00221149057
